Particle_ID,X_Coord,Y_Coord,Z_Coord
1174,2.94765e+04,2.90731e+04,7.76863e+02
1175,2.94765e+04,2.90955e+04,7.59317e+02
1176,2.94765e+04,2.92096e+04,1.54523e+02
1177,2.94765e+04,2.91557e+04,5.45818e+02
1178,2.95946e+04,2.91643e+04,1.55089e+01
1179,2.94765e+04,2.90811e+04,1.40513e+02
1180,2.94765e+04,2.90732e+04,6.67360e+02
1181,2.94765e+04,2.90732e+04,7.04023e+02
1182,2.94765e+04,2.90956e+04,6.86827e+02
1183,2.94765e+04,2.91747e+04,8.91044e+01
1184,2.94765e+04,2.90733e+04,5.94429e+02
1185,2.94765e+04,2.90732e+04,6.30779e+02
1186,2.94765e+04,2.90958e+04,6.14076e+02
1187,2.94765e+04,2.90734e+04,5.22448e+02
1188,2.94765e+04,2.90733e+04,5.58264e+02
1189,2.94765e+04,2.90961e+04,5.41884e+02
1190,2.94765e+04,2.90736e+04,4.52012e+02
1191,2.94765e+04,2.90734e+04,4.87021e+02
1192,2.94765e+04,2.90966e+04,4.70872e+02
1193,2.94765e+04,2.90684e+04,1.34414e+02
1194,2.94765e+04,2.90702e+04,1.32155e+02
1195,2.94765e+04,2.91552e+04,6.18070e+02
1196,2.94765e+04,2.90739e+04,3.84559e+02
1197,2.94765e+04,2.90737e+04,4.17850e+02
1198,2.94765e+04,2.90978e+04,4.02155e+02
1199,2.94765e+04,2.90751e+04,3.21815e+02
1200,2.94765e+04,2.90743e+04,3.52380e+02
1201,2.94765e+04,2.91006e+04,3.37174e+02
1202,2.94765e+04,2.90761e+04,2.70387e+02
1203,2.94765e+04,2.90763e+04,2.93698e+02
1204,2.94765e+04,2.91096e+04,2.78298e+02
1205,2.94765e+04,2.90729e+04,2.23580e+02
1206,2.94765e+04,2.90734e+04,2.35352e+02
1207,2.94765e+04,2.90945e+04,2.26417e+02
1208,2.94765e+04,2.91549e+04,6.90226e+02
1209,2.94765e+04,2.90713e+04,2.05469e+02
1210,2.94765e+04,2.90725e+04,2.13787e+02
1211,2.94765e+04,2.90906e+04,2.06802e+02
1212,2.94765e+04,2.90663e+04,1.79123e+02
1213,2.94765e+04,2.90687e+04,1.96247e+02
1214,2.94765e+04,2.90748e+04,1.92034e+02
1215,2.94765e+04,2.90677e+04,1.44855e+02
1216,2.94765e+04,2.90666e+04,1.56505e+02
1217,2.94765e+04,2.90715e+04,1.49503e+02
1218,2.94765e+04,2.91548e+04,7.61743e+02
1219,2.94765e+04,2.91263e+04,9.91303e+02
1220,2.94765e+04,2.91902e+04,1.65922e+02
1221,2.94765e+04,2.90985e+04,1.26356e+02
1222,2.94765e+04,2.92138e+04,2.00902e+02
1223,2.94765e+04,2.91697e+04,3.05587e+02
1224,2.94765e+04,2.92014e+04,2.31480e+02
1225,2.94765e+04,2.90954e+04,8.64738e+02
1226,2.94765e+04,2.90951e+04,9.37448e+02
1227,2.94765e+04,2.90955e+04,7.94862e+02
1228,2.94765e+04,2.91547e+04,8.67551e+02
1229,2.94765e+04,2.91544e+04,9.38660e+02
1230,2.94765e+04,2.91548e+04,7.97144e+02
1231,2.98155e+04,2.91012e+04,3.42656e+01
1232,2.94765e+04,2.91648e+04,9.22574e+01
1233,2.94765e+04,2.92043e+04,9.65464e+01
1234,2.94765e+04,2.91463e+04,1.06490e+02
1235,2.94765e+04,2.90856e+04,1.36468e+02
1236,2.94765e+04,2.91638e+04,9.12719e+01
1237,2.94765e+04,2.91877e+04,9.20762e+01
1238,2.94765e+04,2.90741e+04,1.14060e+02
1239,2.94765e+04,2.90739e+04,1.15548e+02
1240,2.94765e+04,2.90768e+04,1.10010e+02
1241,2.94765e+04,2.90753e+04,1.10439e+02
1242,2.94765e+04,2.90760e+04,1.17946e+02
1243,2.94765e+04,2.90749e+04,1.15465e+02
1244,2.94765e+04,2.90735e+04,1.14975e+02
1245,2.94765e+04,2.94476e+04,5.41132e+01
1246,2.94765e+04,2.94579e+04,5.69291e+01
1247,2.94765e+04,2.90735e+04,1.12751e+02
1248,2.94765e+04,2.94530e+04,5.61993e+01
1249,2.94765e+04,2.91549e+04,7.26076e+02
1250,2.94765e+04,2.91550e+04,6.54170e+02
1251,2.94765e+04,2.92115e+04,1.64847e+02
1252,2.94765e+04,2.92117e+04,1.90737e+02
1253,2.94765e+04,2.91554e+04,5.81926e+02
1254,2.94765e+04,2.91616e+04,3.69765e+02
1255,2.94765e+04,2.91011e+04,2.56698e+02
1256,2.94765e+04,2.91038e+04,3.06591e+02
1257,2.94765e+04,2.90987e+04,3.68870e+02
1258,2.94765e+04,2.90970e+04,4.36093e+02
1259,2.94765e+04,2.92019e+04,1.61549e+02
1260,2.94765e+04,2.90962e+04,5.06244e+02
1261,2.94765e+04,2.90959e+04,5.77916e+02
1262,2.94765e+04,2.91562e+04,5.09908e+02
1263,2.94765e+04,2.90957e+04,6.50419e+02
1264,2.94765e+04,2.91530e+04,8.05928e+01
1265,2.94765e+04,2.90682e+04,1.38469e+02
1266,2.94765e+04,2.90728e+04,1.36062e+02
1267,2.94765e+04,2.90956e+04,7.23201e+02
1268,2.94765e+04,2.91579e+04,4.38699e+02
1269,2.94765e+04,2.90731e+04,1.40522e+02
1270,2.94765e+04,2.90693e+04,1.68253e+02
1271,2.94765e+04,2.90861e+04,2.00079e+02
1272,2.94765e+04,2.90929e+04,2.15543e+02
1273,2.94765e+04,2.90744e+04,2.50510e+02
1274,2.94765e+04,2.90968e+04,2.39638e+02
1275,2.97351e+04,2.91677e+04,3.48592e+01
1276,2.94765e+04,2.91712e+04,1.47284e+02
1277,2.94765e+04,2.91560e+04,9.75733e+02
1278,2.94765e+04,2.91976e+04,8.20174e+01
1279,2.94765e+04,2.90756e+04,1.20725e+02
1280,2.94765e+04,2.90733e+04,1.11888e+02
1281,2.94765e+04,2.90807e+04,1.10486e+02
1282,2.94765e+04,2.90793e+04,1.09809e+02
1283,2.94765e+04,2.90835e+04,1.11723e+02
1284,2.94765e+04,2.90822e+04,1.10990e+02
1285,2.94765e+04,2.94494e+04,5.33087e+01
1286,2.94765e+04,2.91249e+04,8.13457e+02
1287,2.94765e+04,2.91247e+04,7.42411e+02
1288,2.94765e+04,2.91756e+04,8.90487e+01
1289,2.94765e+04,2.91800e+04,1.12697e+02
1290,2.94765e+04,2.91277e+04,4.20226e+02
1291,2.94765e+04,2.90801e+04,1.10083e+02
1292,2.94765e+04,2.94543e+04,5.50245e+01
1293,2.94765e+04,2.91268e+04,4.54912e+02
1294,2.94765e+04,2.90784e+04,1.23576e+02
1295,2.94765e+04,2.91741e+04,7.97873e+01
1296,2.94765e+04,2.91656e+04,9.91554e+01
1297,2.94765e+04,2.91248e+04,7.78092e+02
1298,2.94765e+04,2.91248e+04,7.06454e+02
1299,2.94765e+04,2.90799e+04,1.45192e+02
1300,2.94765e+04,2.91562e+04,2.67427e+02
1301,2.94765e+04,2.91857e+04,1.23936e+02
1302,2.94765e+04,2.91861e+04,2.25335e+02
1303,2.94765e+04,2.91932e+04,1.78912e+02
1304,2.94765e+04,2.91142e+04,2.05092e+02
1305,2.94765e+04,2.90966e+04,1.85444e+02
1306,2.94765e+04,2.91249e+04,6.34124e+02
1307,2.94765e+04,2.91257e+04,5.25915e+02
1308,2.94765e+04,2.91249e+04,6.70330e+02
1309,2.94765e+04,2.91249e+04,8.48660e+02
1310,2.94765e+04,2.91252e+04,5.97948e+02
1311,2.94765e+04,2.90763e+04,1.16163e+02
1312,2.96492e+04,2.91172e+04,1.22182e+02
1313,2.94765e+04,2.90733e+04,1.15699e+02
1314,2.94765e+04,2.90744e+04,1.66404e+02
1315,2.94765e+04,2.91349e+04,3.21823e+02
1316,2.97327e+04,2.92529e+04,5.82067e+00
1317,2.94765e+04,2.90869e+04,1.62232e+02
1318,2.94765e+04,2.91236e+04,9.57151e+02
1319,2.94765e+04,2.91253e+04,5.61841e+02
1320,2.94765e+04,2.91733e+04,2.45536e+02
1321,2.94765e+04,2.91260e+04,4.90223e+02
1322,2.94765e+04,2.91290e+04,3.86336e+02
1323,2.94765e+04,2.91944e+04,2.07698e+02
1324,2.96840e+04,2.91186e+04,3.11604e+01
1325,2.97552e+04,2.92330e+04,5.52849e+00
1326,2.94765e+04,2.91950e+04,1.85448e+02
1327,2.94765e+04,2.91412e+04,2.92006e+02
1328,2.94765e+04,2.91311e+04,3.53416e+02
1329,2.94765e+04,2.91069e+04,1.95674e+02
1330,2.94765e+04,2.90793e+04,1.90249e+02
1331,2.94765e+04,2.90773e+04,1.33986e+02
1332,2.94765e+04,2.91180e+04,2.15106e+02
1333,2.94765e+04,2.91536e+04,9.15617e+01
1334,2.94765e+04,2.91247e+04,8.84049e+02
1335,2.94765e+04,2.91873e+04,1.75971e+02
1336,2.94765e+04,2.91654e+04,1.48371e+02
1337,2.94765e+04,2.90816e+04,1.25068e+02
1338,2.94765e+04,2.91647e+04,1.60243e+02
1339,2.94765e+04,2.91265e+04,2.40338e+02
1340,2.95013e+04,2.91854e+04,2.00594e+01
1341,2.94765e+04,2.93007e+04,3.59954e+01
1342,2.94765e+04,2.91726e+04,8.93010e+01
1343,2.94765e+04,2.90812e+04,1.10962e+02
1344,2.94765e+04,2.90901e+04,1.19363e+02
1345,2.94765e+04,2.91785e+04,1.72507e+02
1346,2.94765e+04,2.91368e+04,2.55859e+02
1347,2.94765e+04,2.91866e+04,6.39195e+01
1348,2.94765e+04,2.91209e+04,2.26987e+02
1349,2.94765e+04,2.91934e+04,1.95997e+02
1350,2.94765e+04,2.91421e+04,1.69053e+02
1351,2.94765e+04,2.90804e+04,1.10416e+02
1352,2.94765e+04,2.91244e+04,9.20115e+02
1353,2.94765e+04,2.91378e+04,1.90669e+02
1354,2.94765e+04,2.92977e+04,3.75348e+01
1355,2.94765e+04,2.91727e+04,2.19475e+02
1356,2.94765e+04,2.91731e+04,1.88707e+02
1357,2.94765e+04,2.90758e+04,1.08809e+02
1358,2.94765e+04,2.91696e+04,2.09149e+02
1359,2.94765e+04,2.92067e+04,5.14025e+01
1360,2.94765e+04,2.91694e+04,1.81041e+02
1361,2.94765e+04,2.91575e+04,2.36155e+02
1362,2.94765e+04,2.91403e+04,1.65817e+02
1363,2.94765e+04,2.91391e+04,2.01427e+02
1364,2.94765e+04,2.90806e+04,1.16381e+02
1365,2.94765e+04,2.91827e+04,6.83384e+01
1366,2.94765e+04,2.90833e+04,1.11607e+02
1367,2.94765e+04,2.91606e+04,1.60432e+02
1368,2.94765e+04,2.91483e+04,2.24723e+02
1369,2.94765e+04,2.91861e+04,8.52784e+01
1370,2.94765e+04,2.90801e+04,1.10355e+02
1371,2.98043e+04,2.91434e+04,2.32503e+01
1372,2.94765e+04,2.91239e+04,1.84955e+02
1373,2.94765e+04,2.90838e+04,1.11647e+02
1374,2.94765e+04,2.91563e+04,1.40757e+02
1375,2.94765e+04,2.91658e+04,1.72675e+02
1376,2.94765e+04,2.91667e+04,8.36747e+01
1377,2.94765e+04,2.91862e+04,1.22044e+02
1378,2.94765e+04,2.91875e+04,8.86173e+01
1379,2.94765e+04,2.91421e+04,2.14105e+02
1380,2.94765e+04,2.90882e+04,1.81116e+02
1381,2.94765e+04,2.91737e+04,1.97432e+02
1382,2.94765e+04,2.91579e+04,2.23253e+01
1383,2.96407e+04,2.91862e+04,3.85063e+01
1384,2.94765e+04,2.91454e+04,1.51291e+02
1385,2.94765e+04,2.90914e+04,1.36805e+02
1386,2.94765e+04,2.91634e+04,9.00735e+01
1387,2.94765e+04,2.91927e+04,5.70821e+01
1388,2.97402e+04,2.92443e+04,5.70924e+00
1389,2.97537e+04,2.93251e+04,6.16786e+01
1390,2.94765e+04,2.91660e+04,1.44144e+02
1391,2.94765e+04,2.94584e+04,5.60367e+01
1392,2.94765e+04,2.91483e+04,1.83142e+02
1393,2.94765e+04,2.91904e+04,5.35519e+01
1394,2.97030e+04,2.92693e+04,3.77441e+01
1395,2.94765e+04,2.91868e+04,9.95884e+01
1396,2.94765e+04,2.90759e+04,1.11662e+02
1397,2.94765e+04,2.91528e+04,2.17043e+01
1398,2.94765e+04,2.91920e+04,8.49355e+01
1399,2.94765e+04,2.91523e+04,1.33245e+02
1400,2.94765e+04,2.91545e+04,1.65934e+02
1401,2.97524e+04,2.92283e+04,7.45488e+00
1402,2.94765e+04,2.91326e+04,1.72326e+02
1403,2.94765e+04,2.90734e+04,1.05647e+02
1404,2.94765e+04,2.91541e+04,1.54643e+02
1405,2.96399e+04,2.91008e+04,1.03781e+02
1406,2.94765e+04,2.91618e+04,8.35986e+01
1407,2.94765e+04,2.91577e+04,1.81829e+02
1408,2.94765e+04,2.91835e+04,6.79064e+01
1409,2.94765e+04,2.90905e+04,1.23404e+02
1410,2.94765e+04,2.91568e+04,1.92905e+02
1411,2.97776e+04,2.91974e+04,4.86266e+00
1412,2.94765e+04,2.91558e+04,2.03717e+02
1413,2.94765e+04,2.91572e+04,1.32699e+02
1414,2.95778e+04,2.90753e+04,2.32147e+01
1415,2.94765e+04,2.91777e+04,1.31859e+02
1416,2.94765e+04,2.90795e+04,1.22052e+02
1417,2.96324e+04,2.91052e+04,1.28671e+02
1418,2.94765e+04,2.91241e+04,1.82359e+02
1419,2.94765e+04,2.91879e+04,9.98316e+01
1420,2.98056e+04,2.91632e+04,5.30688e+00
1421,2.95877e+04,2.91221e+04,8.41648e+00
1422,2.94765e+04,2.91772e+04,8.13048e+01
1423,2.94765e+04,2.91704e+04,9.34568e+01
1424,2.94765e+04,2.92196e+04,3.39555e+01
1425,2.94765e+04,2.91959e+04,8.39653e+01
1426,2.94765e+04,2.91928e+04,5.57208e+01
1427,2.94765e+04,2.91498e+04,1.64624e+02
1428,2.94765e+04,2.92153e+04,6.18854e+01
1429,2.94765e+04,2.91379e+04,1.56405e+02
1430,2.97507e+04,2.91443e+04,3.59276e+01
1431,2.94765e+04,2.91793e+04,7.66107e+01
1432,2.94765e+04,2.91467e+04,1.25208e+02
1433,2.94765e+04,2.90937e+04,1.34219e+02
1434,2.94765e+04,2.91644e+04,7.62844e+01
1435,2.94765e+04,2.92155e+04,6.01327e+01
1436,2.94765e+04,2.92114e+04,3.78979e+01
1437,2.94765e+04,2.91784e+04,1.25992e+02
1438,2.94765e+04,2.91488e+04,1.27034e+02
1439,2.94765e+04,2.91898e+04,4.07520e+01
1440,2.94765e+04,2.91984e+04,3.02972e+01
1441,2.94765e+04,2.91970e+04,1.08826e+02
1442,2.94765e+04,2.91637e+04,1.17005e+02
1443,2.94765e+04,2.90834e+04,1.24799e+02
1444,2.94765e+04,2.92057e+04,4.10972e+01
1445,2.94765e+04,2.91944e+04,8.00994e+01
1446,2.94765e+04,2.90723e+04,1.05798e+02
1447,2.97693e+04,2.91304e+04,6.84405e+01
1448,2.97628e+04,2.91189e+04,8.42834e+01
1449,2.94765e+04,2.92134e+04,4.99878e+01
1450,2.97085e+04,2.91039e+04,4.08594e+01
1451,2.94765e+04,2.92144e+04,4.55341e+01
1452,2.94765e+04,2.91679e+04,1.38830e+02
1453,2.94765e+04,2.92000e+04,4.05042e+01
1454,2.94765e+04,2.91397e+04,1.32158e+02
1455,2.94765e+04,2.91980e+04,8.39981e+01
1456,2.94765e+04,2.91529e+04,1.11431e+02
1457,2.94765e+04,2.92029e+04,1.29659e+01
1458,2.94765e+04,2.92194e+04,2.71598e+01
1459,2.94765e+04,2.91669e+04,1.29986e+02
1460,2.94765e+04,2.91984e+04,3.75462e+01
1461,2.94765e+04,2.90754e+04,1.66183e+02
1462,2.94765e+04,2.91465e+04,1.03416e+02
1463,2.94765e+04,2.92209e+04,1.14278e+01
1464,2.94765e+04,2.91956e+04,1.01912e+02
1465,2.94765e+04,2.91594e+04,1.31148e+02
1466,2.94765e+04,2.91740e+04,1.27666e+02
1467,2.94765e+04,2.91982e+04,1.05435e+02
1468,2.94765e+04,2.91647e+04,1.31335e+02
1469,2.94765e+04,2.91641e+04,1.19217e+02
1470,2.94765e+04,2.94600e+04,5.49481e+01
1471,2.94765e+04,2.94602e+04,5.53917e+01
1472,2.94765e+04,2.94603e+04,5.59147e+01
1473,2.97078e+04,2.93790e+04,6.94042e+00
1474,2.94765e+04,2.93223e+04,2.37459e+01
